output_file,content_file,style_file,part,model_name,temperature,content_score,time_pitch_diff,onset.duration,onset.velocity,onset.drum_drums,copy_original_drums
Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus-Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.DV_T04_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.447322463858183,0.501374302287831,0.22947212808477802,0.9036659646063898,1.0,True
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.DV_T04_orig_drums.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.8848102800917222,0.8430312474058079,0.3534995977983182,0.658244106570951,1.0,True
Synthwave #4 in Bb.mapped.Verse-Synthwave #4 in Bb.mapped.Verse.DV_T04_orig_drums.mid,Synthwave #4 in Bb.mapped.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.7452755351526754,0.8543705360641684,0.7064911570701802,0.7725524803961474,1.0,True
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.DV_T04_orig_drums.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.7142234921620781,0.7774095640910785,0.47884355308719584,0.7039722659829392,1.0,True
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.DV_T04_orig_drums.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.6862062869790461,0.8860455745873053,0.8447699936101635,0.6194658088408473,1.0,True
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.DV_T04_orig_drums.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.7050875333917738,0.924926342072289,0.7868589464688147,0.5420843623695838,1.0,True
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.DV_T04_orig_drums.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.9358023331482928,0.9872115778128379,0.8616009526568269,0.7861555942987986,1.0,True
Teen Pop #4 in Bb.mapped.Chorus-Teen Pop #4 in Bb.mapped.Chorus.DV_T04_orig_drums.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.5828514347902406,0.7137068409968429,0.5686716412385955,0.7410464700685332,1.0,True
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.DV_T04_orig_drums.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.797462895183506,0.8705103422393954,0.4860159484829971,0.7676003284403208,1.0,True
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.DV_T04_orig_drums.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.852696647283548,0.8914797121682403,0.7608265766502864,0.729497120795005,1.0,True
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.DV_T04_orig_drums.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.8501921862538717,0.9240723851333386,0.6368939516225819,0.5550002371695683,,True
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.DV_T04_orig_drums.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.8483764549773105,0.7317963607906627,0.294854375561282,0.7618330582330438,1.0,True
Synthwave #3 in Bb.mapped.Pre_Chorus-Synthwave #3 in Bb.mapped.Pre_Chorus.DV_T04_orig_drums.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.9926895721601614,0.15048147496645348,,0.583459965991578,1.0,True
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.DV_T04_orig_drums.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.45401584271175427,0.807234253862009,0.8997348770668565,0.6061043052499335,1.0,True
Synthwave #6 in A.mapped.Pre_Chorus-Synthwave #6 in A.mapped.Pre_Chorus.DV_T04_orig_drums.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.7168175380634927,0.9463970156462422,0.7447575463123645,0.7332443585505666,1.0,True
Synthwave #4 in Bb.mapped.Verse-Synthwave #4 in Bb.mapped.Verse.D_T09.mid,Synthwave #4 in Bb.mapped.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,Drums,0.9,0.7578874195883666,0.7121579530467262,0.6971156802482554,0.806353921357456,0.0,
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.D_T09.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums,0.9,0.7709856725945475,0.7531345618025392,0.8450096332634706,0.34070220286418373,0.35758532973436874,
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.D_T09.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums,0.9,0.7919391702633396,0.8452506604914125,0.816348578053312,0.7419369549967113,0.0,
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.D_T09.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums,0.9,0.9401603432630777,0.8217542334336804,0.6381002047548263,0.0,0.0,
Synthwave #6 in A.mapped.Pre_Chorus-Synthwave #6 in A.mapped.Pre_Chorus.D_T09.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8496446665313269,0.797443136646454,0.707488800390784,0.6837621814001064,0.0,
Teen Pop #4 in Bb.mapped.Chorus-Teen Pop #4 in Bb.mapped.Chorus.D_T09.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Chorus,Drums,0.9,0.6660565611317738,0.9044946755119859,0.9393521073099841,0.7754947335326715,0.4363803015822041,
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.D_T09.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8054608134707344,0.7742179530407367,0.6743497774637008,0.6547542046835471,0.08006407690254358,
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.D_T09.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.9476964192009121,0.7986302850372966,0.31842172750220143,0.5087706799671576,0.32410186177608247,
Synthwave #3 in Bb.mapped.Chorus-Synthwave #3 in Bb.mapped.Chorus.D_T09.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Chorus,Drums,0.9,0.925730525418172,0.7611696346537722,0.843703541919434,0.6974834525026482,0.4317013893791589,
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.D_T09.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums,0.9,0.6126215273459514,0.9717709191417361,0.9783043112788686,0.6487393646907209,0.3815030202441987,
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.D_T09.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums,0.9,0.7581342618556149,0.5284500261359327,0.8577196285655541,0.13690008473140003,,
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.D_T09.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums,0.9,0.8975211582812712,0.6727608413004884,0.025111446066911514,0.49608037270257144,0.0,
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.D_T09.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.692479448491316,0.9210842350365591,0.9153196245824614,0.673833525915904,0.22645540682891907,
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.D_T09.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums,0.9,0.8036058138555616,0.7454094681153506,0.7070118908975226,0.6786756763727033,,
Synthwave #3 in Bb.mapped.Pre_Chorus-Synthwave #3 in Bb.mapped.Pre_Chorus.D_T09.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.4430266664302851,0.14581094986441656,0.0,0.571739346273605,0.11785113019775806,
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.D_T09.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums,0.9,0.9015037443885441,0.7625273757178543,0.6855244356900717,0.597550151494436,0.3381583323641224,
Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus-Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.D_T09.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8508830978852258,0.7006659635151623,0.1433346497675636,0.4289206741674807,,
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.D_T09.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8347419673872338,0.7317447083435361,0.5559057459463651,0.37518975992334014,,
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.D_T09.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums,0.9,0.7200969309445397,0.8708229980341482,0.8737036223135225,0.7986779212126582,0.48179722666079283,
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.D_T09.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums,0.9,0.9158518418138251,0.8576791169367234,0.7763484599153923,0.6183868259680365,0.38448621279526785,
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.D_T09.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums,0.9,0.8640891989192426,0.7768149038777717,0.9219585359920416,0.6616287945769053,0.3887664697436992,
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.D_T09_orig_drums.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums,0.9,0.808875679566429,0.7449846447722668,0.7565329970549298,0.5057015683985421,,True
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.D_T09_orig_drums.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.9296090083760646,0.8200712986701294,0.33958342258927265,0.5164213338113292,1.0,True
Synthwave #3 in Bb.mapped.Chorus-Synthwave #3 in Bb.mapped.Chorus.D_T09_orig_drums.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Chorus,Drums,0.9,0.8863615693675353,0.8942380209354416,0.8034190652159446,0.2306282894895364,1.0,True
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.D_T09_orig_drums.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums,0.9,0.9226410724122238,0.9015431977585764,0.7717325849972682,0.9922239332265083,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.D_T09_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums,0.9,0.8965674846919948,0.6783633189551173,0.029602023477553363,1.0,1.0,True
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.D_T09_orig_drums.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums,0.9,0.9292778290608457,0.9425849768906592,0.9610801168667622,0.8367229392308859,1.0,True
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.D_T09_orig_drums.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums,0.9,0.894899524465053,0.8956334293072951,0.6667733402186551,0.8556779995151538,1.0,True
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.D_T09_orig_drums.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums,0.9,0.7594078024481411,0.8139936798075668,0.8363026057903379,0.3053796547786166,1.0,True
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.D_T09_orig_drums.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8142406033745109,0.9190428811749561,0.6969980364417312,0.6891426405521344,1.0,True
Teen Pop #4 in Bb.mapped.Chorus-Teen Pop #4 in Bb.mapped.Chorus.D_T09_orig_drums.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Chorus,Drums,0.9,0.3868866587069221,0.9062106859233878,0.9503159048830688,0.7603946799051835,1.0,True
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.D_T09_orig_drums.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums,0.9,0.6058889071494751,0.9725126357595646,0.9879125729939491,0.6487393646907209,1.0,True
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.D_T09_orig_drums.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.6894324416145126,0.9249632859647557,0.9010517906577783,0.673833525915904,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus-Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.D_T09_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8502923077241126,0.7139932749069668,0.14791472983962828,0.6026522383037979,1.0,True
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.D_T09_orig_drums.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums,0.9,0.9315596911169993,0.9955961156392396,0.8957220589163811,0.7784154230787768,1.0,True
Synthwave #6 in A.mapped.Pre_Chorus-Synthwave #6 in A.mapped.Pre_Chorus.D_T09_orig_drums.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8529686034850417,0.9484851840927078,0.7789305830361065,0.8581461533320157,1.0,True
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.D_T09_orig_drums.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums,0.9,0.8239987808301371,0.9633244810216204,0.8954259550024353,0.8643643019030013,1.0,True
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.D_T09_orig_drums.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums,0.9,0.8427001212534009,0.9389139601079786,0.8059267516463281,0.7492984239780249,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.D_T09_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums,0.9,0.7617804240900989,0.5300003722934624,0.8554935525769889,0.13690008473140003,,True
Synthwave #4 in Bb.mapped.Verse-Synthwave #4 in Bb.mapped.Verse.D_T09_orig_drums.mid,Synthwave #4 in Bb.mapped.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,Drums,0.9,0.7367434863266259,0.9358538048572969,0.8478863013032935,0.9931419448045206,1.0,True
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.D_T09_orig_drums.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.8645981198010709,0.845102488816485,0.6009346191321808,0.7875987820907163,,True
Synthwave #3 in Bb.mapped.Pre_Chorus-Synthwave #3 in Bb.mapped.Pre_Chorus.D_T09_orig_drums.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.9,0.9926895721601614,0.15048147496645348,,0.583459965991578,1.0,True
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.D_T01.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums,0.1,0.8760596568389649,0.7297785645480763,0.7392806889534218,0.6024149149083906,,
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.D_T01.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.5645376339357134,0.9207566988749879,0.9740364336023543,0.6712697872888962,0.4375,
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.D_T01.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums,0.1,0.6464860270340148,0.9408220652666518,0.9771996006724649,0.650929274336155,0.4140393356054124,
Synthwave #6 in A.mapped.Pre_Chorus-Synthwave #6 in A.mapped.Pre_Chorus.D_T01.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.8244689423169259,0.8542489871236316,0.6726238343474907,0.6641255945252817,0.07277540461389631,
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.D_T01.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums,0.1,0.8292856961056763,0.8632694883607671,0.9364572934632657,0.7468402722516541,0.5930672165988065,
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.D_T01.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums,0.1,0.8959457863515523,0.8837687724783924,0.6952201677730157,0.5057554775580068,0.3725087418608626,
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.D_T01.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.8608512658320334,0.7899660428117683,0.5876309214878176,0.34730503529435874,,
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.D_T01.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums,0.1,0.8054868267122913,0.951986814787262,0.8852118374324864,0.4978400585325188,0.1725671224906583,
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.D_T01.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums,0.1,0.6076420424874893,0.9143096686790986,0.918773874371551,0.8252686486823766,0.5254069374927337,
Teen Pop #4 in Bb.mapped.Chorus-Teen Pop #4 in Bb.mapped.Chorus.D_T01.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Chorus,Drums,0.1,0.6792069737048501,0.8316769432754485,0.9100366195230464,0.670078335065668,0.43223637379133506,
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.D_T01.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.8041730644062245,0.7624421417826719,0.5267441442715466,0.5718335949618506,0.0,
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.D_T01.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums,0.1,0.9415290164905163,0.7178408281200618,0.11056823845484232,0.0,0.0,
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.D_T01.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums,0.1,0.7127577313038401,0.8720211162031745,0.8387240546817797,0.7252262478799716,,
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.D_T01.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums,0.1,0.8097672982643145,0.655626534227379,0.018481579105584123,0.45818290873417156,,
Synthwave #4 in Bb.mapped.Verse-Synthwave #4 in Bb.mapped.Verse.D_T01.mid,Synthwave #4 in Bb.mapped.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,Drums,0.1,0.7853976667910788,0.718201344575837,0.649026748912331,0.757692508966751,,
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.D_T01.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums,0.1,0.8926836196454895,0.7825375955823068,0.7788071783338192,0.6048434844110089,0.36699928560500883,
Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus-Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.D_T01.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.84566440611548,0.6428363932573341,0.07472180507559245,0.4917454646614583,,
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.D_T01.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums,0.1,0.7209270420434587,0.7755918662751505,0.929320377284585,,,
Synthwave #3 in Bb.mapped.Chorus-Synthwave #3 in Bb.mapped.Chorus.D_T01.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Chorus,Drums,0.1,0.8287389752681423,0.7814404308809673,0.7199307730971349,0.7446601465649749,0.0,
Synthwave #3 in Bb.mapped.Pre_Chorus-Synthwave #3 in Bb.mapped.Pre_Chorus.D_T01.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.7749726112680874,0.058520573598065284,0.0,0.5663793758439141,0.24174688920761422,
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.D_T01.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.955940406470507,0.7204619232060766,0.08971920874662931,0.4586685294073314,0.28097574347450816,
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.D_T01_orig_drums.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums,0.1,0.8999994739967679,0.9592083369137957,0.978732530150243,0.8670020052065329,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.D_T01_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums,0.1,0.7209270420434587,0.7755918662751505,0.929320377284585,,,True
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.D_T01_orig_drums.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums,0.1,0.6579066361360643,0.7750037449942827,0.8648957385186372,0.2059599027472825,1.0,True
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.D_T01_orig_drums.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums,0.1,0.7956957653436916,0.8972486486479894,0.5936933507520382,0.6967727445769396,1.0,True
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.D_T01_orig_drums.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums,0.1,0.7646873358847286,0.8937554217860936,0.8656649855925892,0.7561090726985062,1.0,True
